"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","test_part","boxes_type","utt_type","correct_side","responses"
"4240.479999920353","recaptcha.html","external-html","0","4254","0.0-0.0","","","","","","",""
"12630.27000008151","consent/consent.html","external-html","1","16982","0.0-1.0","","","","","","",""
"1827.4900000542402","","html-button-response","2","18813","0.0-2.0","<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.","0","setup","","","",""
"7013.024999992922","","html-button-response","3","27832","0.0-3.0-0.0","<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>","0","setup","","","",""
"4022.289999993518","","html-button-response","4","31856","0.0-3.0-1.0","<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>","0","setup","","","",""
"6262.550000101328","","html-button-response","5","38121","0.0-3.0-2.0","<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>","1","test","type","simple","1",""
"15088.380000088364","","survey-text","6","53213","0.0-4.0","","","comment","","","","{""Q0"":""maybe toma! is a word like surprise!""}"
"1047.7400000672787","","html-button-response","7","54263","0.0-5.0","<p>This is the end of the study. Thank you for participating!</p>","0","","","","",""
