"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","test_part","boxes_type","utt_type","correct_side","responses"
"38724.91500061005","recaptcha.html","external-html","0","38835","0.0-0.0","","","","","","",""
"53340.37999995053","consent/consent.html","external-html","1","92494","0.0-1.0","","","","","","",""
"13371.904999949038","","html-button-response","2","105869","0.0-2.0","<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.","0","setup","","","",""
"36926.28499958664","","html-button-response","3","144799","0.0-3.0-0.0","<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>","0","setup","","","",""
"35170.12000083923","","html-button-response","4","179970","0.0-3.0-1.0","<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>","0","setup","","","",""
"15625.035000033677","","html-button-response","5","195599","0.0-3.0-2.0","<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>","1","test","entropy","simple","1",""
"89643.31500045955","","survey-text","6","285251","0.0-4.0","","","comment","","","","{""Q0"":""so colorfull shapes inside the box""}"
"3243.5999996960163","","html-button-response","7","288497","0.0-5.0","<p>This is the end of the study. Thank you for participating!</p>","0","","","","",""
