"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","test_part","boxes_type","utt_type","correct_side","responses"
"9793.375000124797","recaptcha.html","external-html","0","9836","0.0-0.0","","","","","","",""
"11468.15500012599","consent/consent.html","external-html","1","21743","0.0-1.0","","","","","","",""
"1677.9000000096858","","html-button-response","2","23425","0.0-2.0","<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.","0","setup","","","",""
"2654.8150000162423","","html-button-response","3","28083","0.0-3.0-0.0","<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>","0","setup","","","",""
"5658.400000073016","","html-button-response","4","33743","0.0-3.0-1.0","<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>","0","setup","","","",""
"8977.840000065044","","html-button-response","5","42724","0.0-3.0-2.0","<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>","1","test","type","simple","1",""
"9537.05000015907","","survey-text","6","52264","0.0-4.0","","","comment","","","","{""Q0"":""CANDIES""}"
"8817.74999992922","","html-button-response","7","61084","0.0-5.0","<p>This is the end of the study. Thank you for participating!</p>","0","","","","",""
