"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","test_part","boxes_type","utt_type","correct_side","responses"
"14350.420000000668","recaptcha.html","external-html","0","14419","0.0-0.0","","","","","","",""
"7506.66000000092","consent/consent.html","external-html","1","21963","0.0-1.0","","","","","","",""
"1220.1049999985116","","html-button-response","2","23189","0.0-2.0","<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.","0","setup","","","",""
"1499.5200000012119","","html-button-response","3","26699","0.0-3.0-0.0","<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>","0","setup","","","",""
"1412.08000000006","","html-button-response","4","28115","0.0-3.0-1.0","<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>","0","setup","","","",""
"779.4950000006793","","html-button-response","5","28899","0.0-3.0-2.0","<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>","1","test","num","complex","0",""
"3154.580000000351","","survey-text","6","32063","0.0-4.0","","","comment","","","","{""Q0"":""good""}"
"864.5900000010442","","html-button-response","7","32931","0.0-5.0","<p>This is the end of the study. Thank you for participating!</p>","0","","","","",""
