"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","test_part","boxes_type","utt_type","correct_side","responses"
"42145.58999997098","recaptcha.html","external-html","0","42301","0.0-0.0","","","","","","",""
"17162.894999957643","consent/consent.html","external-html","1","59628","0.0-1.0","","","","","","",""
"1710.285000037402","","html-button-response","2","61342","0.0-2.0","<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.","0","setup","","","",""
"12108.285000082105","","html-button-response","3","75453","0.0-3.0-0.0","<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>","0","setup","","","",""
"10276.505000074394","","html-button-response","4","85733","0.0-3.0-1.0","<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>","0","setup","","","",""
"18734.85000000801","","html-button-response","5","104471","0.0-3.0-2.0","<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>","0","test","entropy","complex","0",""
"31203.470000065863","","survey-text","6","135681","0.0-4.0","","","comment","","","","{""Q0"":""colorful ""}"
"2282.6099999947473","","html-button-response","7","137966","0.0-5.0","<p>This is the end of the study. Thank you for participating!</p>","0","","","","",""
