"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","test_part","boxes_type","utt_type","correct_side","responses"
"11101.999999955297","recaptcha.html","external-html","0","11213","0.0-0.0","","","","","","",""
"8347.000000067055","consent/consent.html","external-html","1","19582","0.0-1.0","","","","","","",""
"1244.0000001806766","","html-button-response","2","20831","0.0-2.0","<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.","0","setup","","","",""
"1793.00000006333","","html-button-response","3","24629","0.0-3.0-0.0","<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>","0","setup","","","",""
"2329.999999841675","","html-button-response","4","26965","0.0-3.0-1.0","<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>","0","setup","","","",""
"1260.0000000093132","","html-button-response","5","28230","0.0-3.0-2.0","<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>","1","test","num","complex","1",""
"4126.000000163913","","survey-text","6","32369","0.0-4.0","","","comment","","","","{""Q0"":""amzing""}"
"1246.0000000428408","","html-button-response","7","33621","0.0-5.0","<p>This is the end of the study. Thank you for participating!</p>","0","","","","",""
