"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","button_pressed","test_part","boxes_type","utt_type","correct_side","responses"
"15589.044999999714","recaptcha.html","external-html","0","15978","0.0-0.0","","","","","","",""
"116108.63500000004","consent/consent.html","external-html","1","132361","0.0-1.0","","","","","","",""
"9086.040000000125","","html-button-response","2","141455","0.0-2.0","<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.","0","setup","","","",""
"25642.9449999996","","html-button-response","3","169103","0.0-3.0-0.0","<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>","0","setup","","","",""
"16620.12500000035","","html-button-response","4","185732","0.0-3.0-1.0","<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>","0","setup","","","",""
"7362.5999999999185","","html-button-response","5","193093","0.0-3.0-2.0","<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>","1","test","num","complex","0",""
"29385.56999999992","","survey-text","6","222489","0.0-4.0","","","comment","","","","{""Q0"":""Dax used a lot of words, and there were a lot of items in this box, for him to describe.""}"
"2941.295000000071","","html-button-response","7","225433","0.0-5.0","<p>This is the end of the study. Thank you for participating!</p>","0","","","","",""
